src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,byte_count,packets_per_second,bytes_per_second,mean_packet_size,std_packet_size,mean_interarrival,std_interarrival,cv_interarrival,dst_port_count,dst_host_count,dst_connection_count,src_dst_byte_ratio,dns_query_length,dns_entropy,label
192.168.1.50,185.20.10.5,1821,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,33250,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,3189,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,24773,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,52077,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,29730,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,43323,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,38368,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,45823,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,21579,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,54019,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,6556,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,19131,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,32402,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,48425,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,57740,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,12740,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,60087,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,37048,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,39467,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,63555,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,32308,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,39846,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,26784,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,8138,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,26364,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,31454,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,65033,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,8528,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,62284,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,9668,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,32270,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,31640,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,34636,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,41410,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,7930,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,2534,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,54045,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,56929,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,61741,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,54804,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,16659,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,9920,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,26090,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,43681,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,49028,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,21987,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,33231,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,44325,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,47535,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,17076,80,6,59809.69546794891,2,224,3.3439394471950936e-05,0.003745212180858505,112.0,0.0,59809.69546794891,0.0,0.0,1,1,1974,224,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,41291,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,10975,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,34531,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,10820,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,17702,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,2848,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,60249,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,43629,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,23360,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,26383,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,10207,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,30435,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,27472,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,42030,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,10601,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,32221,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,25325,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,16089,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,31289,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,14297,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,24204,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,24012,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,46005,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,50357,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,57534,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,15590,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,9946,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,60942,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,61026,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,27047,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,15439,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,2882,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,31568,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,60658,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,59131,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,60016,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,34577,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,8063,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,4601,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,43590,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,8630,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,2349,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,35942,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,10922,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,21778,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,37852,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,26601,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,44637,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,26104,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,50863,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,31063,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,47747,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,32505,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,10771,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,5466,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,40951,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,15831,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,29806,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,3586,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,2167,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,44246,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,24765,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,36957,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,40505,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,35810,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,6091,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,5454,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,35834,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,20044,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,57384,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,3980,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,39674,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,27148,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,43056,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,40897,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,61600,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,50695,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,34364,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,16670,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,27967,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,38273,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,24803,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,36403,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,19927,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,50028,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,48555,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,29297,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,36898,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,39262,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,36534,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,22954,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,58744,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,61489,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,48572,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,60826,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,45065,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,24326,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,12039,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,41014,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,51689,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,24251,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,60921,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,38053,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
192.168.1.50,185.20.10.5,55473,80,6,1e-06,1,112,1000000.0,112000000.0,112.0,0.0,0.0,0.0,0.0,1,1,1974,112,0.0,0.0,C2_BEACON
